,0,1,2,3,4,5,6,7,8
11872,great_pret,critical,incomplete,more,critical,inconv,nonprob,priority,spec_prior
10111,great_pret,less_proper,incomplete,more,convenient,inconv,slightly_prob,priority,spec_prior
234,usual,proper,completed,1,less_conv,convenient,nonprob,recommended,very_recom
2809,usual,critical,completed,1,convenient,convenient,nonprob,priority,priority
3954,usual,very_crit,incomplete,2,convenient,inconv,slightly_prob,recommended,spec_prior
9549,great_pret,less_proper,complete,1,critical,inconv,nonprob,recommended,priority
391,usual,proper,completed,more,convenient,inconv,slightly_prob,priority,priority
11832,great_pret,critical,incomplete,more,convenient,convenient,problematic,recommended,spec_prior
11719,great_pret,critical,incomplete,2,convenient,convenient,nonprob,priority,spec_prior
6258,pretentious,improper,complete,more,critical,inconv,slightly_prob,recommended,priority
10872,great_pret,improper,incomplete,2,less_conv,convenient,nonprob,recommended,spec_prior
6271,pretentious,improper,completed,1,convenient,convenient,problematic,priority,priority
8983,great_pret,proper,completed,3,less_conv,convenient,nonprob,priority,spec_prior
4689,pretentious,proper,completed,3,critical,inconv,nonprob,recommended,priority
4112,usual,very_crit,foster,1,convenient,convenient,problematic,not_recom,not_recom
6653,pretentious,improper,incomplete,more,convenient,inconv,nonprob,not_recom,not_recom
7966,pretentious,very_crit,complete,more,less_conv,inconv,nonprob,priority,spec_prior
7185,pretentious,critical,completed,2,convenient,convenient,slightly_prob,recommended,priority
5024,pretentious,proper,foster,2,convenient,convenient,nonprob,not_recom,not_recom
2128,usual,improper,completed,more,less_conv,convenient,slightly_prob,priority,priority
1940,usual,improper,complete,more,critical,inconv,slightly_prob,not_recom,not_recom
1558,usual,less_proper,foster,1,critical,inconv,nonprob,priority,priority
5013,pretentious,proper,foster,1,critical,inconv,nonprob,recommended,priority
5893,pretentious,less_proper,foster,2,convenient,convenient,problematic,priority,priority
9913,great_pret,less_proper,completed,more,less_conv,inconv,slightly_prob,priority,spec_prior
9889,great_pret,less_proper,completed,more,convenient,convenient,problematic,priority,priority
1775,usual,improper,complete,1,critical,inconv,nonprob,not_recom,not_recom
6558,pretentious,improper,incomplete,2,less_conv,convenient,problematic,recommended,spec_prior
8414,pretentious,very_crit,incomplete,more,critical,convenient,problematic,not_recom,not_recom
7186,pretentious,critical,completed,2,convenient,convenient,slightly_prob,priority,spec_prior
1212,usual,less_proper,completed,3,less_conv,convenient,problematic,recommended,priority
10572,great_pret,improper,complete,more,critical,convenient,problematic,recommended,spec_prior
6829,pretentious,improper,foster,3,less_conv,convenient,problematic,priority,spec_prior
4225,usual,very_crit,foster,3,convenient,inconv,slightly_prob,priority,spec_prior
6900,pretentious,improper,foster,more,critical,convenient,problematic,recommended,spec_prior
7463,pretentious,critical,incomplete,3,convenient,inconv,nonprob,not_recom,not_recom
8768,great_pret,proper,complete,3,less_conv,convenient,nonprob,not_recom,not_recom
9249,great_pret,proper,incomplete,more,convenient,inconv,problematic,recommended,spec_prior
3641,usual,very_crit,complete,more,less_conv,convenient,slightly_prob,not_recom,not_recom
9259,great_pret,proper,incomplete,more,less_conv,convenient,problematic,priority,spec_prior
6090,pretentious,improper,complete,1,critical,convenient,problematic,recommended,priority
5007,pretentious,proper,foster,1,critical,convenient,slightly_prob,recommended,priority
742,usual,proper,foster,2,critical,convenient,slightly_prob,priority,priority
9165,great_pret,proper,incomplete,2,critical,convenient,slightly_prob,recommended,priority
1690,usual,less_proper,foster,more,convenient,inconv,problematic,priority,priority
12902,great_pret,very_crit,foster,3,critical,inconv,slightly_prob,not_recom,not_recom
11802,great_pret,critical,incomplete,3,less_conv,inconv,slightly_prob,recommended,spec_prior
2834,usual,critical,completed,1,less_conv,convenient,problematic,not_recom,not_recom
6396,pretentious,improper,completed,3,less_conv,convenient,problematic,recommended,spec_prior
8448,pretentious,very_crit,foster,1,less_conv,convenient,problematic,recommended,spec_prior
7667,pretentious,critical,foster,2,critical,inconv,problematic,not_recom,not_recom
611,usual,proper,incomplete,more,convenient,inconv,problematic,not_recom,not_recom
4307,usual,very_crit,foster,more,critical,convenient,slightly_prob,not_recom,not_recom
3105,usual,critical,incomplete,2,less_conv,inconv,nonprob,recommended,priority
5987,pretentious,less_proper,foster,3,critical,inconv,nonprob,not_recom,not_recom
9965,great_pret,less_proper,incomplete,1,less_conv,inconv,nonprob,not_recom,not_recom
517,usual,proper,incomplete,2,less_conv,inconv,slightly_prob,priority,priority
4374,pretentious,proper,complete,2,convenient,convenient,nonprob,recommended,very_recom
9675,great_pret,less_proper,complete,more,convenient,inconv,nonprob,recommended,priority
865,usual,less_proper,complete,1,convenient,convenient,nonprob,priority,priority
3924,usual,very_crit,incomplete,1,critical,convenient,nonprob,recommended,spec_prior
4936,pretentious,proper,incomplete,more,less_conv,convenient,slightly_prob,priority,priority
1053,usual,less_proper,complete,more,less_conv,inconv,nonprob,recommended,priority
6776,pretentious,improper,foster,2,less_conv,convenient,problematic,not_recom,not_recom
3212,usual,critical,incomplete,more,less_conv,convenient,problematic,not_recom,not_recom
5190,pretentious,less_proper,complete,1,convenient,convenient,problematic,recommended,priority
5485,pretentious,less_proper,completed,2,less_conv,inconv,slightly_prob,priority,priority
11797,great_pret,critical,incomplete,3,less_conv,convenient,problematic,priority,spec_prior
3192,usual,critical,incomplete,more,convenient,convenient,problematic,recommended,priority
10834,great_pret,improper,incomplete,1,less_conv,inconv,problematic,priority,spec_prior
6026,pretentious,less_proper,foster,more,less_conv,inconv,slightly_prob,not_recom,not_recom
12673,great_pret,very_crit,incomplete,3,critical,convenient,nonprob,priority,spec_prior
447,usual,proper,incomplete,1,convenient,inconv,problematic,recommended,priority
559,usual,proper,incomplete,3,less_conv,convenient,nonprob,priority,priority
10002,great_pret,less_proper,incomplete,2,convenient,inconv,slightly_prob,recommended,priority
4404,pretentious,proper,complete,2,less_conv,inconv,slightly_prob,recommended,very_recom
9437,great_pret,proper,foster,3,critical,convenient,slightly_prob,not_recom,not_recom
6784,pretentious,improper,foster,2,less_conv,inconv,problematic,priority,spec_prior
8408,pretentious,very_crit,incomplete,more,critical,convenient,nonprob,not_recom,not_recom
12431,great_pret,very_crit,completed,3,convenient,inconv,nonprob,not_recom,not_recom
11444,great_pret,critical,complete,more,critical,inconv,slightly_prob,not_recom,not_recom
5433,pretentious,less_proper,completed,1,less_conv,inconv,problematic,recommended,priority
4481,pretentious,proper,complete,3,critical,inconv,problematic,not_recom,not_recom
7475,pretentious,critical,incomplete,3,less_conv,convenient,slightly_prob,not_recom,not_recom
10545,great_pret,improper,complete,more,convenient,inconv,problematic,recommended,spec_prior
8406,pretentious,very_crit,incomplete,more,critical,convenient,nonprob,recommended,spec_prior
5688,pretentious,less_proper,incomplete,2,less_conv,convenient,nonprob,recommended,priority
3111,usual,critical,incomplete,2,less_conv,inconv,problematic,recommended,spec_prior
2549,usual,improper,foster,more,convenient,inconv,nonprob,not_recom,not_recom
4922,pretentious,proper,incomplete,more,convenient,convenient,problematic,not_recom,not_recom
12256,great_pret,very_crit,complete,3,critical,inconv,problematic,priority,spec_prior
12125,great_pret,very_crit,complete,1,less_conv,inconv,nonprob,not_recom,not_recom
3281,usual,critical,foster,1,critical,convenient,slightly_prob,not_recom,not_recom
7719,pretentious,critical,foster,3,critical,inconv,problematic,recommended,spec_prior
11763,great_pret,critical,incomplete,2,critical,inconv,nonprob,recommended,spec_prior
5886,pretentious,less_proper,foster,2,convenient,convenient,nonprob,recommended,very_recom
2629,usual,critical,complete,1,critical,convenient,nonprob,priority,priority
1853,usual,improper,complete,3,convenient,inconv,problematic,not_recom,not_recom
5548,pretentious,less_proper,completed,3,critical,convenient,slightly_prob,priority,priority
12426,great_pret,very_crit,completed,3,convenient,convenient,problematic,recommended,spec_prior
1546,usual,less_proper,foster,1,less_conv,inconv,problematic,priority,priority
2406,usual,improper,foster,1,less_conv,inconv,slightly_prob,recommended,priority
8094,pretentious,very_crit,completed,2,critical,inconv,slightly_prob,recommended,spec_prior
12419,great_pret,very_crit,completed,2,critical,inconv,problematic,not_recom,not_recom
10167,great_pret,less_proper,foster,1,convenient,inconv,problematic,recommended,spec_prior
8197,pretentious,very_crit,completed,more,critical,convenient,problematic,priority,spec_prior
8864,great_pret,proper,completed,1,convenient,convenient,problematic,not_recom,not_recom
12850,great_pret,very_crit,foster,2,critical,inconv,problematic,priority,spec_prior
9423,great_pret,proper,foster,3,less_conv,inconv,nonprob,recommended,priority
6225,pretentious,improper,complete,more,convenient,inconv,problematic,recommended,spec_prior
10586,great_pret,improper,completed,1,convenient,convenient,nonprob,not_recom,not_recom
1336,usual,less_proper,incomplete,1,critical,convenient,slightly_prob,priority,priority
2039,usual,improper,completed,2,critical,convenient,slightly_prob,not_recom,not_recom
826,usual,proper,foster,more,convenient,inconv,problematic,priority,priority
7077,pretentious,critical,complete,more,convenient,convenient,slightly_prob,recommended,priority
1077,usual,less_proper,complete,more,critical,inconv,problematic,recommended,priority
5131,pretentious,proper,foster,more,convenient,convenient,nonprob,priority,priority
7088,pretentious,critical,complete,more,convenient,inconv,slightly_prob,not_recom,not_recom
11655,great_pret,critical,completed,more,critical,inconv,nonprob,recommended,spec_prior
8126,pretentious,very_crit,completed,3,less_conv,convenient,problematic,not_recom,not_recom
1032,usual,less_proper,complete,more,convenient,convenient,problematic,recommended,priority
4038,usual,very_crit,incomplete,3,critical,convenient,problematic,recommended,spec_prior
3268,usual,critical,foster,1,less_conv,inconv,nonprob,priority,spec_prior
5970,pretentious,less_proper,foster,3,less_conv,inconv,slightly_prob,recommended,priority
4739,pretentious,proper,completed,more,critical,convenient,slightly_prob,not_recom,not_recom
11471,great_pret,critical,completed,1,less_conv,convenient,slightly_prob,not_recom,not_recom
7478,pretentious,critical,incomplete,3,less_conv,convenient,problematic,not_recom,not_recom
10116,great_pret,less_proper,incomplete,more,less_conv,convenient,nonprob,recommended,priority
3790,usual,very_crit,completed,3,convenient,inconv,nonprob,priority,spec_prior
2334,usual,improper,incomplete,more,convenient,inconv,slightly_prob,recommended,priority
4028,usual,very_crit,incomplete,3,less_conv,inconv,slightly_prob,not_recom,not_recom
10696,great_pret,improper,completed,3,convenient,convenient,slightly_prob,priority,spec_prior
9119,great_pret,proper,incomplete,1,critical,inconv,nonprob,not_recom,not_recom
382,usual,proper,completed,more,convenient,convenient,slightly_prob,priority,priority
5740,pretentious,less_proper,incomplete,3,convenient,inconv,problematic,priority,priority
10456,great_pret,improper,complete,2,less_conv,inconv,problematic,priority,spec_prior
5300,pretentious,less_proper,complete,3,convenient,convenient,problematic,not_recom,not_recom
10112,great_pret,less_proper,incomplete,more,convenient,inconv,slightly_prob,not_recom,not_recom
5877,pretentious,less_proper,foster,1,critical,inconv,nonprob,recommended,priority
10534,great_pret,improper,complete,more,convenient,convenient,slightly_prob,priority,spec_prior
7487,pretentious,critical,incomplete,3,less_conv,inconv,problematic,not_recom,not_recom
855,usual,proper,foster,more,critical,inconv,nonprob,recommended,priority
9851,great_pret,less_proper,completed,3,less_conv,convenient,slightly_prob,not_recom,not_recom
10499,great_pret,improper,complete,3,less_conv,convenient,slightly_prob,not_recom,not_recom
499,usual,proper,incomplete,2,convenient,inconv,slightly_prob,priority,priority
6091,pretentious,improper,complete,1,critical,convenient,problematic,priority,priority
6752,pretentious,improper,foster,2,convenient,convenient,nonprob,not_recom,not_recom
4880,pretentious,proper,incomplete,3,less_conv,convenient,nonprob,not_recom,not_recom
11852,great_pret,critical,incomplete,more,less_conv,convenient,problematic,not_recom,not_recom
1931,usual,improper,complete,more,critical,convenient,slightly_prob,not_recom,not_recom
7154,pretentious,critical,completed,1,less_conv,convenient,problematic,not_recom,not_recom
9131,great_pret,proper,incomplete,2,convenient,convenient,slightly_prob,not_recom,not_recom
792,usual,proper,foster,3,critical,convenient,nonprob,recommended,priority
6861,pretentious,improper,foster,more,convenient,convenient,slightly_prob,recommended,priority
12305,great_pret,very_crit,complete,more,critical,inconv,nonprob,not_recom,not_recom
